47.8	2.78
47.06	2.79
47.57	2.78
47.16	2.79
45.57	2.78
45.12	2.78
44.59	2.78
43.12	2.78
41.88	2.77
40.53	2.77
38.16	2.78
36.98	2.76
34.39	2.76
33.22	2.74
32.12	2.73
31.37	2.64
30.89	2.57
29.18	2.49
29.38	2.39
28.45	2.28
27.33	2.15
